Price,Open,High,Low,Close,Volume
Ticker,Znc=F,Znc=F,Znc=F,Znc=F,Znc=F
DateTime,,,,,
2017-01-11 00:00,2701.0000,2701.0000,2701.0000,2701.0000,0
2017-01-12 00:00,2739.0000,2739.0000,2739.0000,2739.0000,0
2017-01-13 00:00,2787.0000,2787.0000,2787.0000,2787.0000,0
2017-01-17 00:00,2729.0000,2729.0000,2729.0000,2729.0000,0
2017-01-18 00:00,2777.0000,2777.0000,2777.0000,2777.0000,0
2017-01-19 00:00,2770.5000,2770.5000,2770.5000,2770.5000,0
2017-01-20 00:00,2769.0000,2769.0000,2769.0000,2769.0000,0
2017-01-23 00:00,2798.5000,2798.5000,2798.5000,2798.5000,0
2017-01-24 00:00,2830.0000,2830.0000,2830.0000,2830.0000,0
2017-01-25 00:00,2804.0000,2804.0000,2804.0000,2804.0000,0
2017-01-26 00:00,2776.0000,2776.0000,2776.0000,2776.0000,0
2017-01-27 00:00,2778.0000,2778.0000,2778.0000,2778.0000,0
2017-01-30 00:00,2792.0000,2792.0000,2792.0000,2792.0000,0
2017-01-31 00:00,2792.0000,2792.0000,2792.0000,2792.0000,0
2017-02-01 00:00,2882.0000,2882.0000,2882.0000,2882.0000,5
2017-02-02 00:00,2861.5000,2880.5000,2861.5000,2880.5000,5
2017-02-03 00:00,2880.5000,2880.5000,2880.5000,2880.5000,0
2017-02-06 00:00,2805.5000,2805.5000,2805.5000,2805.5000,0
2017-02-07 00:00,2810.5000,2810.5000,2810.5000,2810.5000,0
2017-02-08 00:00,2860.0000,2860.0000,2860.0000,2860.0000,0
2017-02-09 00:00,2847.5000,2847.5000,2847.5000,2847.5000,0
2017-02-10 00:00,2918.5000,2918.5000,2918.5000,2918.5000,0
2017-02-13 00:00,2930.0000,2930.0000,2930.0000,2930.0000,0
2017-02-14 00:00,2908.5000,2908.5000,2908.5000,2908.5000,0
2017-02-15 00:00,2899.0000,2899.0000,2899.0000,2899.0000,0
2017-02-16 00:00,2886.5000,2886.5000,2886.5000,2886.5000,5
2017-02-17 00:00,2817.0000,2843.5000,2817.0000,2843.5000,5
2017-02-21 00:00,2819.0000,2819.0000,2819.0000,2819.0000,0
2017-02-22 00:00,2834.5000,2834.5000,2834.5000,2834.5000,0
2017-02-23 00:00,2747.5000,2747.5000,2747.5000,2747.5000,0
2017-02-24 00:00,2859.0000,2859.0000,2859.0000,2859.0000,0
2017-02-27 00:00,2844.0000,2844.0000,2844.0000,2844.0000,0
2017-02-28 00:00,2864.0000,2864.0000,2864.0000,2864.0000,0
2017-03-01 00:00,2864.0000,2864.0000,2864.0000,2864.0000,0
2017-03-02 00:00,2864.0000,2864.0000,2864.0000,2864.0000,0
2017-03-03 00:00,2864.0000,2864.0000,2864.0000,2864.0000,0
2017-03-06 00:00,2864.0000,2864.0000,2864.0000,2864.0000,0
2017-03-07 00:00,2864.0000,2864.0000,2864.0000,2864.0000,0
2017-03-08 00:00,2864.0000,2864.0000,2864.0000,2864.0000,0
2017-03-09 00:00,2710.0000,2710.0000,2710.0000,2710.0000,0
2017-03-10 00:00,2730.0000,2730.0000,2730.0000,2730.0000,0
2017-03-13 00:00,2785.0000,2785.0000,2785.0000,2785.0000,0
2017-03-14 00:00,2792.0000,2792.0000,2792.0000,2792.0000,0
2017-03-15 00:00,2813.5000,2813.5000,2813.5000,2813.5000,0
2017-03-16 00:00,2871.5000,2871.5000,2871.5000,2871.5000,0
2017-03-17 00:00,2916.0000,2916.0000,2916.0000,2916.0000,0
2017-03-20 00:00,2891.5000,2891.5000,2891.5000,2891.5000,0
2017-03-21 00:00,2860.0000,2860.0000,2860.0000,2860.0000,0
2017-03-22 00:00,2878.5000,2878.5000,2878.5000,2878.5000,0
2017-03-23 00:00,2840.0000,2840.0000,2840.0000,2840.0000,0
2017-03-24 00:00,2848.0000,2848.0000,2848.0000,2848.0000,0
2017-03-27 00:00,2848.0000,2848.0000,2848.0000,2848.0000,0
2017-03-28 00:00,2848.0000,2848.0000,2848.0000,2848.0000,0
2017-03-29 00:00,2898.0000,2898.0000,2898.0000,2898.0000,0
2017-03-30 00:00,2900.0000,2900.0000,2900.0000,2900.0000,0
2017-03-31 00:00,2827.0000,2827.0000,2827.0000,2827.0000,0
2017-04-03 00:00,2784.0000,2784.0000,2784.0000,2784.0000,0
2017-04-04 00:00,2784.0000,2784.0000,2784.0000,2784.0000,0
2017-04-05 00:00,2784.0000,2784.0000,2784.0000,2784.0000,0
2017-04-06 00:00,2784.0000,2784.0000,2784.0000,2784.0000,0
2017-04-07 00:00,2784.0000,2784.0000,2784.0000,2784.0000,0
2017-04-10 00:00,2784.0000,2784.0000,2784.0000,2784.0000,0
2017-04-11 00:00,2829.0000,2829.0000,2829.0000,2829.0000,0
2017-04-12 00:00,2829.0000,2829.0000,2829.0000,2829.0000,0
2017-04-13 00:00,2829.0000,2829.0000,2829.0000,2829.0000,0
2017-04-17 00:00,2829.0000,2829.0000,2829.0000,2829.0000,0
2017-04-18 00:00,2829.0000,2829.0000,2829.0000,2829.0000,0
2017-04-19 00:00,2829.0000,2829.0000,2829.0000,2829.0000,0
2017-04-20 00:00,2829.0000,2829.0000,2829.0000,2829.0000,0
2017-04-21 00:00,2829.0000,2829.0000,2829.0000,2829.0000,0
2017-04-24 00:00,2598.0000,2598.0000,2598.0000,2598.0000,0
2017-04-25 00:00,2603.5000,2603.5000,2603.5000,2603.5000,0
2017-04-26 00:00,2628.0000,2628.0000,2628.0000,2628.0000,5
2017-04-27 00:00,2605.5000,2605.5000,2605.5000,2605.5000,0
2017-04-28 00:00,2632.5000,2632.5000,2632.5000,2632.5000,0
2017-05-01 00:00,2632.5000,2632.5000,2632.5000,2632.5000,0
2017-05-02 00:00,2655.0000,2655.0000,2655.0000,2655.0000,0
2017-05-03 00:00,2581.0000,2581.0000,2581.0000,2581.0000,0
2017-05-04 00:00,2570.0000,2570.0000,2570.0000,2570.0000,0
2017-05-05 00:00,2588.0000,2588.0000,2588.0000,2588.0000,0
2017-05-08 00:00,2586.5000,2586.5000,2586.5000,2586.5000,0
2017-05-09 00:00,2611.5000,2611.5000,2611.5000,2611.5000,0
2017-05-10 00:00,2602.0000,2602.0000,2602.0000,2602.0000,0
2017-05-11 00:00,2602.0000,2602.0000,2602.0000,2602.0000,0
2017-05-12 00:00,2555.5000,2555.5000,2555.5000,2555.5000,0
2017-05-15 00:00,2570.0000,2570.0000,2570.0000,2570.0000,0
2017-05-16 00:00,2549.0000,2549.0000,2549.0000,2549.0000,0
2017-05-17 00:00,2554.5000,2554.5000,2554.5000,2554.5000,0
2017-05-18 00:00,2525.0000,2525.0000,2525.0000,2525.0000,0
2017-05-19 00:00,2618.0000,2618.0000,2618.0000,2618.0000,0
2017-05-22 00:00,2623.0000,2623.0000,2623.0000,2623.0000,0
2017-05-23 00:00,2645.5000,2645.5000,2645.5000,2645.5000,0
2017-05-24 00:00,2627.0000,2627.0000,2627.0000,2627.0000,0
2017-05-25 00:00,2625.5000,2625.5000,2625.5000,2625.5000,0
2017-05-26 00:00,2634.5000,2634.5000,2634.5000,2634.5000,0
2017-05-30 00:00,2622.5000,2622.5000,2622.5000,2622.5000,0
2017-05-31 00:00,2622.5000,2622.5000,2622.5000,2622.5000,0
2017-06-01 00:00,2561.5000,2561.5000,2561.5000,2561.5000,0
2017-06-02 00:00,2529.5000,2529.5000,2529.5000,2529.5000,0
2017-06-05 00:00,2478.0000,2478.0000,2478.0000,2478.0000,0
2017-06-06 00:00,2478.0000,2478.0000,2478.0000,2478.0000,0
2017-06-07 00:00,2432.5000,2432.5000,2432.5000,2432.5000,0
2017-06-08 00:00,2463.0000,2463.0000,2463.0000,2463.0000,0
2017-06-09 00:00,2529.5000,2529.5000,2529.5000,2529.5000,0
2017-06-12 00:00,2484.5000,2484.5000,2484.5000,2484.5000,0
2017-06-13 00:00,2463.5000,2463.5000,2463.5000,2463.5000,0
2017-06-14 00:00,2490.5000,2490.5000,2490.5000,2490.5000,0
2017-06-15 00:00,2499.5000,2499.5000,2499.5000,2499.5000,0
2017-06-16 00:00,2517.5000,2517.5000,2517.5000,2517.5000,0
2017-06-19 00:00,2551.0000,2551.0000,2551.0000,2551.0000,0
2017-06-20 00:00,2542.0000,2542.0000,2542.0000,2542.0000,0
2017-06-21 00:00,2631.5000,2631.5000,2631.5000,2631.5000,0
2017-06-22 00:00,2685.0000,2685.0000,2685.0000,2685.0000,0
2017-06-23 00:00,2704.5000,2704.5000,2704.5000,2704.5000,0
2017-06-26 00:00,2719.5000,2719.5000,2719.5000,2719.5000,0
2017-06-27 00:00,2719.5000,2719.5000,2719.5000,2719.5000,0
2017-06-28 00:00,2733.5000,2733.5000,2733.5000,2733.5000,10
2017-06-29 00:00,2771.5000,2771.5000,2771.5000,2771.5000,10
2017-06-30 00:00,2771.5000,2771.5000,2771.5000,2771.5000,0
2017-07-03 00:00,2809.0000,2809.0000,2809.0000,2809.0000,0
2017-07-05 00:00,2783.5000,2783.5000,2783.5000,2783.5000,0
2017-07-06 00:00,2795.0000,2795.0000,2795.0000,2795.0000,0
2017-07-07 00:00,2797.5000,2797.5000,2797.5000,2797.5000,0
2017-07-10 00:00,2786.5000,2786.5000,2786.5000,2786.5000,0
2017-07-11 00:00,2821.0000,2821.0000,2821.0000,2821.0000,0
2017-07-12 00:00,2843.0000,2843.0000,2843.0000,2843.0000,0
2017-07-13 00:00,2810.0000,2810.0000,2810.0000,2810.0000,0
2017-07-14 00:00,2799.5000,2799.5000,2799.5000,2799.5000,0
2017-07-17 00:00,2825.5000,2825.5000,2825.5000,2825.5000,0
2017-07-18 00:00,2798.0000,2798.0000,2798.0000,2798.0000,0
2017-07-19 00:00,2743.0000,2743.0000,2743.0000,2743.0000,0
2017-07-20 00:00,2724.0000,2724.0000,2724.0000,2724.0000,0
2017-07-21 00:00,2747.5000,2747.5000,2747.5000,2747.5000,0
2017-07-24 00:00,2781.5000,2781.5000,2781.5000,2781.5000,0
2017-07-25 00:00,2843.0000,2843.0000,2843.0000,2843.0000,0
2017-07-26 00:00,2803.0000,2803.0000,2803.0000,2803.0000,0
2017-07-27 00:00,2786.5000,2786.5000,2786.5000,2786.5000,0
2017-07-28 00:00,2777.0000,2777.0000,2777.0000,2777.0000,0
2017-07-31 00:00,2793.0000,2793.0000,2793.0000,2793.0000,0
2017-08-01 00:00,2765.5000,2765.5000,2765.5000,2765.5000,0
2017-08-02 00:00,2765.5000,2765.5000,2765.5000,2765.5000,0
2017-08-03 00:00,2788.0000,2788.0000,2788.0000,2788.0000,0
2017-08-04 00:00,2799.5000,2799.5000,2799.5000,2799.5000,0
2017-08-07 00:00,2861.0000,2861.0000,2861.0000,2861.0000,0
2017-08-08 00:00,2909.0000,2909.0000,2909.0000,2909.0000,0
2017-08-09 00:00,2929.0000,2929.0000,2929.0000,2929.0000,0
2017-08-10 00:00,2931.5000,2931.5000,2931.5000,2931.5000,0
2017-08-11 00:00,2891.5000,2891.5000,2891.5000,2891.5000,0
2017-08-14 00:00,2902.0000,2902.0000,2902.0000,2902.0000,0
2017-08-15 00:00,2948.0000,2948.0000,2948.0000,2948.0000,0
2017-08-16 00:00,3102.5000,3102.5000,3102.5000,3102.5000,0
2017-08-17 00:00,3052.5000,3052.5000,3052.5000,3052.5000,0
2017-08-18 00:00,3112.5000,3112.5000,3112.5000,3112.5000,0
2017-08-21 00:00,3112.5000,3112.5000,3112.5000,3112.5000,0
2017-08-22 00:00,3112.5000,3112.5000,3112.5000,3112.5000,0
2017-08-23 00:00,3093.5000,3093.5000,3093.5000,3093.5000,0
2017-08-24 00:00,3098.5000,3098.5000,3098.5000,3098.5000,0
2017-08-25 00:00,3051.5000,3051.5000,3051.5000,3051.5000,0
2017-08-28 00:00,3051.5000,3051.5000,3051.5000,3051.5000,0
2017-08-29 00:00,3095.0000,3095.0000,3095.0000,3095.0000,0
2017-08-30 00:00,3097.5000,3097.5000,3097.5000,3097.5000,0
2017-08-31 00:00,3097.5000,3097.5000,3097.5000,3097.5000,0
2017-09-01 00:00,3177.5000,3177.5000,3177.5000,3177.5000,0
2017-09-05 00:00,3138.0000,3138.0000,3138.0000,3138.0000,0
2017-09-06 00:00,3100.0000,3100.0000,3100.0000,3100.0000,0
2017-09-07 00:00,3122.0000,3122.0000,3122.0000,3122.0000,0
2017-09-08 00:00,3122.0000,3122.0000,3122.0000,3122.0000,0
2017-09-11 00:00,3081.5000,3081.5000,3081.5000,3081.5000,0
2017-09-12 00:00,3056.0000,3056.0000,3056.0000,3056.0000,0
2017-09-13 00:00,3020.0000,3020.0000,3020.0000,3020.0000,0
2017-09-14 00:00,2998.0000,2998.0000,2998.0000,2998.0000,0
2017-09-15 00:00,2998.0000,2998.0000,2998.0000,2998.0000,0
2017-09-18 00:00,3091.5000,3091.5000,3091.5000,3091.5000,0
2017-09-19 00:00,3098.5000,3098.5000,3098.5000,3098.5000,0
2017-09-20 00:00,3121.5000,3121.5000,3121.5000,3121.5000,0
2017-09-21 00:00,3079.0000,3079.0000,3079.0000,3079.0000,0
2017-09-22 00:00,3024.5000,3024.5000,3024.5000,3024.5000,0
2017-09-25 00:00,3090.5000,3090.5000,3090.5000,3090.5000,0
2017-09-26 00:00,3113.5000,3113.5000,3113.5000,3113.5000,0
2017-09-27 00:00,3102.5000,3102.5000,3102.5000,3102.5000,0
2017-09-28 00:00,3111.0000,3111.0000,3111.0000,3111.0000,0
2017-09-29 00:00,3154.5000,3154.5000,3154.5000,3154.5000,0
2017-10-02 00:00,3243.5000,3243.5000,3243.5000,3243.5000,0
2017-10-03 00:00,3243.5000,3243.5000,3243.5000,3243.5000,0
2017-10-04 00:00,3287.5000,3287.5000,3287.5000,3287.5000,0
2017-10-05 00:00,3298.0000,3298.0000,3298.0000,3298.0000,0
2017-10-06 00:00,3245.0000,3245.0000,3245.0000,3245.0000,0
2017-10-09 00:00,3245.0000,3245.0000,3245.0000,3245.0000,0
2017-10-10 00:00,3282.5000,3282.5000,3282.5000,3282.5000,0
2017-10-11 00:00,3222.5000,3222.5000,3222.5000,3222.5000,0
2017-10-12 00:00,3254.0000,3254.0000,3254.0000,3254.0000,0
2017-10-13 00:00,3237.5000,3237.5000,3237.5000,3237.5000,0
2017-10-16 00:00,3200.0000,3200.0000,3200.0000,3200.0000,0
2017-10-17 00:00,3200.0000,3200.0000,3200.0000,3200.0000,0
2017-10-18 00:00,3115.0000,3115.0000,3115.0000,3115.0000,0
2017-10-19 00:00,3119.0000,3119.0000,3119.0000,3119.0000,0
2017-10-20 00:00,3104.0000,3104.0000,3104.0000,3104.0000,0
2017-10-23 00:00,3137.5000,3137.5000,3137.5000,3137.5000,0
2017-10-24 00:00,3173.5000,3173.5000,3173.5000,3173.5000,0
2017-10-25 00:00,3203.0000,3203.0000,3203.0000,3203.0000,0
2017-10-26 00:00,3228.5000,3228.5000,3228.5000,3228.5000,0
2017-10-27 00:00,3174.0000,3174.0000,3174.0000,3174.0000,0
2017-10-30 00:00,3200.5000,3200.5000,3200.5000,3200.5000,5
2017-10-31 00:00,3254.5000,3272.5000,3254.5000,3254.5000,5
2017-11-01 00:00,3266.5000,3266.5000,3266.5000,3266.5000,0
2017-11-02 00:00,3238.5000,3238.5000,3238.5000,3238.5000,0
2017-11-03 00:00,3221.0000,3221.0000,3221.0000,3221.0000,0
2017-11-06 00:00,3243.0000,3243.0000,3243.0000,3243.0000,0
2017-11-07 00:00,3243.0000,3243.0000,3243.0000,3243.0000,0
2017-11-08 00:00,3203.0000,3203.0000,3203.0000,3203.0000,0
2017-11-09 00:00,3187.5000,3187.5000,3187.5000,3187.5000,0
2017-11-10 00:00,3227.5000,3227.5000,3227.5000,3227.5000,0
2017-11-13 00:00,3227.5000,3227.5000,3227.5000,3227.5000,0
2017-11-14 00:00,3154.0000,3154.0000,3154.0000,3154.0000,0
2017-11-15 00:00,3155.0000,3155.0000,3155.0000,3155.0000,0
2017-11-16 00:00,3155.0000,3155.0000,3155.0000,3155.0000,0
2017-11-17 00:00,3184.5000,3184.5000,3184.5000,3184.5000,0
2017-11-20 00:00,3167.0000,3167.0000,3167.0000,3167.0000,0
2017-11-21 00:00,3215.5000,3215.5000,3215.5000,3215.5000,0
2017-11-22 00:00,3234.5000,3234.5000,3234.5000,3234.5000,0
2017-11-24 00:00,3239.0000,3239.0000,3239.0000,3239.0000,0
2017-11-27 00:00,3239.0000,3239.0000,3239.0000,3239.0000,0
2017-11-28 00:00,3169.0000,3169.0000,3169.0000,3169.0000,0
2017-11-29 00:00,3161.0000,3161.0000,3161.0000,3161.0000,0
2017-11-30 00:00,3161.0000,3161.0000,3161.0000,3161.0000,0
2017-12-01 00:00,3161.0000,3161.0000,3161.0000,3161.0000,0
2017-12-04 00:00,3181.0000,3181.0000,3181.0000,3181.0000,5
2017-12-05 00:00,3112.0000,3121.0000,3112.0000,3112.0000,5
2017-12-06 00:00,3090.0000,3090.0000,3090.0000,3090.0000,0
2017-12-07 00:00,3090.0000,3090.0000,3090.0000,3090.0000,0
2017-12-08 00:00,3088.5000,3088.5000,3088.5000,3088.5000,0
2017-12-11 00:00,3130.0000,3130.0000,3130.0000,3130.0000,0
2017-12-12 00:00,3154.0000,3154.0000,3154.0000,3154.0000,0
2017-12-13 00:00,3155.0000,3155.0000,3155.0000,3155.0000,0
2017-12-14 00:00,3188.0000,3188.0000,3188.0000,3188.0000,0
2017-12-15 00:00,3212.5000,3212.5000,3212.5000,3212.5000,0
2017-12-18 00:00,3198.0000,3198.0000,3198.0000,3198.0000,0
2017-12-19 00:00,3203.5000,3203.5000,3203.5000,3203.5000,0
2017-12-20 00:00,3221.0000,3221.0000,3221.0000,3221.0000,0
2017-12-21 00:00,3243.0000,3243.0000,3243.0000,3243.0000,0
2017-12-22 00:00,3254.5000,3254.5000,3254.5000,3254.5000,0
2017-12-26 00:00,3254.5000,3254.5000,3254.5000,3254.5000,0
2017-12-27 00:00,3254.5000,3254.5000,3254.5000,3254.5000,0
2017-12-28 00:00,3254.5000,3254.5000,3254.5000,3254.5000,0
2017-12-29 00:00,3254.5000,3254.5000,3254.5000,3254.5000,0
2018-01-02 00:00,3346.0000,3346.0000,3346.0000,3346.0000,0
2018-01-03 00:00,3332.5000,3332.5000,3332.5000,3332.5000,0
2018-01-04 00:00,3360.5000,3362.5000,3360.5000,3362.5000,5
2018-01-05 00:00,3362.5000,3362.5000,3362.5000,3362.5000,0
2018-01-08 00:00,3371.0000,3377.0000,3371.0000,3377.0000,5
2018-01-09 00:00,3369.5000,3369.5000,3352.5000,3352.5000,5
2018-01-10 00:00,3358.5000,3358.5000,3355.5000,3355.5000,10
2018-01-11 00:00,3395.5000,3395.5000,3395.5000,3395.5000,0
2018-01-12 00:00,3396.0000,3396.0000,3396.0000,3396.0000,0
2018-01-16 00:00,3396.0000,3396.0000,3396.0000,3396.0000,0
2018-01-17 00:00,3396.0000,3396.0000,3396.0000,3396.0000,0
2018-01-18 00:00,3396.0000,3396.0000,3396.0000,3396.0000,0
2018-01-19 00:00,3396.0000,3396.0000,3396.0000,3396.0000,0
2018-01-22 00:00,3396.0000,3443.5000,3396.0000,3396.0000,4
2018-01-23 00:00,3396.0000,3396.0000,3396.0000,3396.0000,0
2018-01-24 00:00,3396.0000,3396.0000,3396.0000,3396.0000,0
2018-01-25 00:00,3396.0000,3396.0000,3396.0000,3396.0000,0
2018-01-26 00:00,3384.5000,3384.5000,3384.5000,3384.5000,0
2018-01-29 00:00,3500.0000,3500.0000,3500.0000,3500.0000,0
2018-01-30 00:00,3500.0000,3500.0000,3500.0000,3500.0000,0
2018-01-31 00:00,3500.0000,3500.0000,3500.0000,3500.0000,0
2018-02-01 00:00,3547.5000,3547.5000,3547.5000,3547.5000,0
2018-02-02 00:00,3520.0000,3520.0000,3520.0000,3520.0000,0
2018-02-05 00:00,3520.0000,3520.0000,3520.0000,3520.0000,0
2018-02-06 00:00,3503.5000,3503.5000,3503.5000,3503.5000,0
2018-02-07 00:00,3426.0000,3426.0000,3426.0000,3426.0000,0
2018-02-08 00:00,3426.0000,3426.0000,3426.0000,3426.0000,0
2018-02-09 00:00,3419.0000,3419.0000,3419.0000,3419.0000,0
2018-02-12 00:00,3419.0000,3419.0000,3419.0000,3419.0000,0
2018-02-13 00:00,3419.0000,3419.0000,3419.0000,3419.0000,0
2018-02-14 00:00,3419.0000,3419.0000,3419.0000,3419.0000,0
2018-02-15 00:00,3419.0000,3419.0000,3419.0000,3419.0000,0
2018-02-16 00:00,3419.0000,3419.0000,3419.0000,3419.0000,1
2018-02-20 00:00,3597.5000,3597.5000,3419.0000,3419.0000,1
2018-02-21 00:00,3419.0000,3419.0000,3419.0000,3419.0000,0
2018-02-22 00:00,3419.0000,3419.0000,3419.0000,3419.0000,0
2018-02-23 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-02-26 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-02-27 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-02-28 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-03-01 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-03-02 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-03-05 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-03-06 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-03-07 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-03-08 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-03-09 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-03-12 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-03-13 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-03-14 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-03-15 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-03-16 00:00,3388.0000,3388.0000,3388.0000,3388.0000,0
2018-03-19 00:00,3299.0000,3299.0000,3299.0000,3299.0000,0
2018-03-20 00:00,3299.0000,3299.0000,3299.0000,3299.0000,0
2018-03-21 00:00,3274.0000,3274.0000,3274.0000,3274.0000,0
2018-03-22 00:00,3274.0000,3274.0000,3274.0000,3274.0000,0
2018-03-23 00:00,3274.0000,3274.0000,3274.0000,3274.0000,0
2018-03-26 00:00,3274.0000,3274.0000,3274.0000,3274.0000,0
2018-03-27 00:00,3274.0000,3274.0000,3274.0000,3274.0000,0
2018-03-28 00:00,3275.0000,3275.0000,3275.0000,3275.0000,0
2018-03-29 00:00,3281.5000,3281.5000,3281.5000,3281.5000,0
2018-04-02 00:00,3281.5000,3281.5000,3281.5000,3281.5000,0
2018-04-03 00:00,3283.5000,3283.5000,3283.5000,3283.5000,0
2018-04-04 00:00,3257.0000,3257.0000,3257.0000,3257.0000,0
2018-04-05 00:00,3243.0000,3243.0000,3243.0000,3243.0000,0
2018-04-06 00:00,3245.5000,3245.5000,3245.5000,3245.5000,0
2018-04-09 00:00,3214.0000,3214.0000,3214.0000,3214.0000,0
2018-04-10 00:00,3243.0000,3243.0000,3243.0000,3243.0000,0
2018-04-11 00:00,3243.0000,3243.0000,3243.0000,3243.0000,0
2018-04-12 00:00,3098.5000,3098.5000,3098.5000,3098.5000,0
2018-04-13 00:00,3112.5000,3112.5000,3112.5000,3112.5000,0
2018-04-16 00:00,3112.5000,3112.5000,3112.5000,3112.5000,0
2018-04-17 00:00,3112.5000,3112.5000,3112.5000,3112.5000,0
2018-04-18 00:00,3262.5000,3262.5000,3262.5000,3262.5000,0
2018-04-19 00:00,3262.5000,3262.5000,3262.5000,3262.5000,0
2018-04-20 00:00,3262.5000,3262.5000,3262.5000,3262.5000,0
2018-04-23 00:00,3262.5000,3262.5000,3262.5000,3262.5000,0
2018-04-24 00:00,3235.5000,3235.5000,3235.5000,3235.5000,0
2018-04-25 00:00,3159.5000,3159.5000,3159.5000,3159.5000,0
2018-04-26 00:00,3159.5000,3159.5000,3159.5000,3159.5000,0
2018-04-27 00:00,3133.5000,3133.5000,3133.5000,3133.5000,0
2018-04-30 00:00,3130.0000,3130.0000,3130.0000,3130.0000,0
2018-05-01 00:00,3072.5000,3072.5000,3072.5000,3072.5000,0
2018-05-02 00:00,3060.0000,3060.0000,3060.0000,3060.0000,0
2018-05-03 00:00,3003.5000,3003.5000,3003.5000,3003.5000,0
2018-05-04 00:00,3061.0000,3061.0000,3061.0000,3061.0000,0
2018-05-07 00:00,3061.0000,3061.0000,3061.0000,3061.0000,0
2018-05-08 00:00,3062.0000,3062.0000,3062.0000,3062.0000,0
2018-05-09 00:00,3086.5000,3086.5000,3086.5000,3086.5000,0
2018-05-10 00:00,3089.5000,3089.5000,3089.5000,3089.5000,0
2018-05-11 00:00,3090.0000,3090.0000,3090.0000,3090.0000,0
2018-05-14 00:00,3062.5000,3062.5000,3062.5000,3062.5000,0
2018-05-15 00:00,3055.0000,3055.0000,3055.0000,3055.0000,0
2018-05-16 00:00,3076.0000,3076.0000,3076.0000,3076.0000,0
2018-05-17 00:00,3076.0000,3076.0000,3076.0000,3076.0000,0
2018-05-18 00:00,3076.0000,3076.0000,3076.0000,3076.0000,0
2018-05-21 00:00,3076.0000,3076.0000,3076.0000,3076.0000,0
2018-05-22 00:00,3058.0000,3058.0000,3058.0000,3058.0000,0
2018-05-23 00:00,3058.0000,3058.0000,3058.0000,3058.0000,0
2018-05-24 00:00,3050.5000,3050.5000,3050.5000,3050.5000,0
2018-05-25 00:00,3065.5000,3065.5000,3065.5000,3065.5000,0
2018-05-29 00:00,3096.5000,3096.5000,3096.5000,3096.5000,0
2018-05-30 00:00,3143.5000,3143.5000,3143.5000,3143.5000,0
2018-05-31 00:00,3100.0000,3100.0000,3100.0000,3100.0000,0
2018-06-01 00:00,3102.5000,3102.5000,3102.5000,3102.5000,0
2018-06-04 00:00,3120.0000,3120.0000,3120.0000,3120.0000,0
2018-06-05 00:00,3200.0000,3200.0000,3200.0000,3200.0000,0
2018-06-06 00:00,3198.5000,3198.5000,3198.5000,3198.5000,0
2018-06-07 00:00,3182.5000,3182.5000,3182.5000,3182.5000,0
2018-06-08 00:00,3204.0000,3204.0000,3204.0000,3204.0000,0
2018-06-11 00:00,3207.0000,3207.0000,3207.0000,3207.0000,0
2018-06-12 00:00,3202.5000,3202.5000,3202.5000,3202.5000,0
2018-06-13 00:00,3218.5000,3218.5000,3218.5000,3218.5000,0
2018-06-14 00:00,3200.5000,3200.5000,3200.5000,3200.5000,0
2018-06-15 00:00,3200.5000,3200.5000,3200.5000,3200.5000,0
2018-06-18 00:00,3200.5000,3200.5000,3200.5000,3200.5000,0
2018-06-19 00:00,3200.5000,3200.5000,3200.5000,3200.5000,0
2018-06-20 00:00,3200.5000,3200.5000,3200.5000,3200.5000,0
2018-06-21 00:00,3200.5000,3200.5000,3200.5000,3200.5000,0
2018-06-22 00:00,3200.5000,3200.5000,2979.0000,2979.0000,0
2018-06-25 00:00,2979.0000,2979.0000,2979.0000,2979.0000,0
2018-06-26 00:00,2949.5000,2949.5000,2949.5000,2949.5000,0
2018-06-27 00:00,2993.5000,2993.5000,2993.5000,2993.5000,0
2018-06-28 00:00,2880.5000,2968.0000,2880.5000,2968.0000,3
2018-06-29 00:00,2869.0000,2869.0000,2869.0000,2869.0000,0
2018-07-02 00:00,2835.5000,2835.5000,2835.5000,2835.5000,0
2018-07-03 00:00,2803.0000,2803.0000,2803.0000,2803.0000,0
2018-07-05 00:00,2721.0000,2721.0000,2721.0000,2721.0000,0
2018-07-06 00:00,2749.5000,2749.5000,2749.5000,2749.5000,0
2018-07-09 00:00,2722.0000,2722.0000,2722.0000,2722.0000,0
2018-07-10 00:00,2639.5000,2639.5000,2639.5000,2639.5000,0
